432043120620883968	P
419004765465346048	NONE
425477183306354688	P
434986075514085376	NONE
436903619007238146	N
430750121152618496	P
432575166648832001	N
418517011292233728	P
423536480602963969	N
428173302327017473	P
437743508984573952	N
431836504550162433	NONE
431131840133337088	NONE
434130253837918208	N
422280492210085888	NONE
434984502314536961	NONE
427899117239820289	N
438127121530388480	NONE
437485030554619904	P
422443657652752384	P
422299913318191104	P
423325699395448832	P
427662043563298816	P
418071830398631936	P
424770194171363329	P
432751745626681344	P
430367471753654272	P
427584725947908096	NONE
434831670047281152	P
416044746684256256	NONE
434181576025313280	NONE
418181704063262721	NONE
423276775804645376	P
433042032399888385	N
430582037888507904	P
415698598664232960	P
428694489725546497	N
432708344885686272	N
440003070403940352	N
415194795267481600	NONE
432337315818520576	NONE
408675949807288320	P
439649452379217920	P
439810791714197504	N
425456425188347904	P
440239232682967040	P
398479143236427776	P
435161207599673344	NONE
415682192702849024	P
417892376590286848	P
437137929337442304	P
416010258658500608	NONE
432742557856968704	NONE
437786277052547072	P
406124323334664192	P
422629851980263425	P
426223182308069376	NONE
431683674774310912	P
438518983868686336	N
414176293467340801	P
423513728248598528	P
425108289097977857	NONE
420014671408529409	P
435587940895305728	P
430769459561631744	NONE
398493750332112896	NONE
430497244857397249	P
422290588528959489	P
429116179735527428	P
429120989583007744	NONE
432645717417414656	P
422853743894216704	P
434946199620050944	NONE
433829456566693888	P
430799431672143872	N
417142561816326145	N
427627260816805889	P
431251440355381248	P
432812880317001728	P
435854790765973505	NONE
438137599094292480	P
418808526664769536	NONE
420303481757769728	NONE
423518783421296640	P
438013679611564032	P
420810336128606208	NONE
438153854790541312	NONE
414780353899814912	N
434978936909344769	NONE
430562511633412096	P
420463899675074560	N
432340869065101312	NONE
435331276493426689	N
420673927589789696	P
430455837316767744	N
437999615917318144	NONE
433066494352556032	NONE
427110446559019008	NONE
417694140785119232	NONE
429118274161221632	NONE
438377062215073792	N
416046328041709568	NONE
439212531635068928	NONE
430204606769938432	N
430201347539869697	NONE
426849432361914369	N
429776513810968577	NONE
424413053849833472	P
433699622293229570	NONE
412771095805063168	N
424976484441133056	NONE
437281681402114048	P
430530120957194240	NONE
433314726232076288	N
437661681414447104	NONE
426226926999453696	P
408766639073554432	P
425449701127639040	N
413199917205565440	P
419892461792526336	NONE
435963715351871488	NONE
429710273063038976	N
435167337411407872	N
423545529021530112	NONE
428355149107458048	P
433069812592283648	P
431930748094799872	NONE
428551260506054656	P
435305170734292994	P
431615882448478208	P
424361959945801728	NONE
433834711610191872	P
426202054780919809	N
428352171386474498	NONE
433364010411376641	P
422950914853330944	P
432410731389009920	P
436583578168602624	P
431616816784240642	N
439667205261623296	P
435322371918921728	NONE
421150445713620992	N
431299163788034048	N
429116940443873280	P
420462181092573184	N
431250286158438401	N
417697190350303232	P
439417856879759360	NONE
418502305445445634	NONE
422877433776205824	NONE
439422517325733888	P
422801716874977280	P
422868422804774912	P
423532655565484032	N
430494715880800256	P
428596342420553728	NONE
434985780558045184	NONE
419004026626138113	P
433820732473098240	P
426791803107307521	N
415961492832264192	P
421191540346585088	NONE
418964575581503488	N
440223934797996032	N
423349407497457664	NONE
424291165764980736	NONE
432762879524077568	N
440392688928432128	P
411308410953400320	NONE
413156774779158528	P
419002410959245312	NONE
439249901776412673	P
415900932736421888	P
430491295958581248	NONE
426147819158646784	P
422847686895628288	N
421154875506831360	N
428037809228627969	NONE
418431990426112000	P
431409693215322112	P
421465240862085120	NONE
428365544782168064	NONE
428287421717811200	P
428743968080154624	NONE
424365136418070528	NONE
424461906158419968	P
418518746479591424	N
437060564049608705	N
433100524166995968	P
413028772053385217	P
432765451718778880	P
414916179229028352	NONE
439898729139552256	P
431552779275223040	N
427541588273680385	N
428307688078843904	P
437494818365644800	NONE
430224898951094272	NONE
431416137742426113	NONE
422173762750922752	NONE
419522464687747072	P
408770984364097536	NONE
422863811146563585	NONE
436893168337174528	P
422892441302093825	NONE
428403194842988545	NONE
427660300762890240	P
418990860731043840	N
431626081909497856	NONE
433321778778095616	NONE
438119748455251968	P
419000008994590720	NONE
436717980001386497	NONE
416627283126808576	P
435449498718834690	P
439419811626774528	N
436283410483384320	P
432573280566792193	NONE
422950027330211840	P
438360815901503488	NONE
425493183858896897	P
418154466567667712	P
424458074829492224	P
429812620741603328	N
422552986976391168	P
430214224984285184	P
426947283746177024	NONE
431625423600898048	N
431519165363404800	NONE
424246919255179264	N
432751011694784512	N
434169681151152130	N
428350140173152256	NONE
431248071159062528	N
439422406210621440	NONE
438918172209459200	NONE
434925202338627584	N
423855912336777216	P
435219023219785728	N
432589071488000001	N
420771044006178816	N
433833843678662657	P
429502431844511744	P
429827768055242752	N
415512632557187073	N
439847064558510080	N
430142166438903808	N
413838480712552448	P
431679027451932673	P
416417387663998976	P
436286379824144384	NONE
432766559560282112	P
426513312386281472	NONE
431678013835464704	P
433084028267159552	NONE
437251958768820224	NONE
418991166667759618	N
413477921320210432	N
427305478071152640	NONE
424977148068126720	NONE
425354860481892352	N
422913994995683328	N
436700112614473728	N
424753398794027008	N
422233970621706240	N
437835198957252608	P
432727805646761984	P
424043198042755072	N
427584800363261952	NONE
437729300729434112	NONE
431664968975400960	N
438138697792241664	P
439645363952033792	N
424428486820769792	P
412390870474715136	NONE
428645215562252288	P
436247496939941889	NONE
430578804675727360	P
432425446324436992	N
415548344786624512	N
418081253120688128	N
418197102011744256	P
432183966796234752	NONE
420613445747089408	N
412042066521120769	N
408032877234749440	N
415217580954353664	NONE
430925950964871169	N
432573229157203968	NONE
439648761925472256	P
433097628805369856	P
422899966584324096	P
430436376119504897	P
435138721898184704	N
420321268131323904	N
425475748900515840	NONE
432695652892422144	NONE
438238485950889984	NONE
413520636146094080	NONE
433971687906746368	N
439285836199100416	P
411233049792086016	N
422841507310100480	NONE
431465307358523393	NONE
431160114402164738	P
424455882563272704	NONE
438542269684006912	NONE
432341262444658688	NONE
439425513673601024	P
430881826551234560	P
415700770604859392	N
417086714050392065	P
420944472952676353	N
432728001340387328	N
415953914249216001	N
424699974614392833	NONE
424227616090882048	NONE
427698524927434752	N
437282370794700800	NONE
432757853581889537	P
438135587304775680	N
420771342091165697	NONE
438129828701560832	NONE
431627808213721090	NONE
430957918444605440	NONE
426368934091030528	P
414910181923762177	P
437097761121370112	P
440240478429011969	NONE
439418757052911616	N
418999007206055937	P
421484544085078016	NONE
432727401492008961	NONE
421402404811075584	P
420597953103798273	P
422261077007548417	P
429463858726449152	P
421922913499873280	P
413008067928678400	P
432257585207468032	P
435306277296558080	P
433819986134450177	NONE
432202467393032192	N
420081135649972224	P
418991234007314432	NONE
422751784168202240	NONE
417823602554052608	N
437523262231154690	P
432413052638478336	P
423306811811188736	N
440232799434334208	P
414872435289100288	N
427840099422724097	P
438136383345946624	NONE
423479885680496642	NONE
433840363258671104	P
422972254536753152	P
425780964736782336	P
423272844751953921	NONE
432741410005995520	NONE
431291783101034496	P
421148953476751360	P
422287736351903744	P
433445066816770048	NONE
432644782637064193	NONE
417733105525350400	P
439254369121222658	N
431277509167312896	NONE
426940817593229312	N
421366196483538944	NONE
413374964436185088	NONE
425109502078103552	NONE
416450098319466496	N
431626358507073536	NONE
434983852423913473	P
416805558465740801	NONE
421872285448818688	P
439505037136777216	N
428598657412128768	N
419603456123363328	N
437512825812946944	NONE
421423623551729664	P
435617458322280448	N
437322730052935680	NONE
431875005324877824	NONE
430745945320341504	NONE
439964956012724225	NONE
439226346586128384	P
422298495244976130	P
421152988313288704	NONE
433489700867686400	P
439252855329787904	N
418931807665414145	NONE
438121527918473216	NONE
425461611701088256	N
431132025408327680	NONE
417328475771387906	NONE
439251018434355200	N
425458002192117761	NONE
423111333077200896	NONE
415948731595243521	P
430134092894834690	NONE
437433255369793537	P
432767130837467136	N
421773627269206016	P
438118741545467905	NONE
435963153612939264	NONE
428035792930213888	N
434203459252789248	NONE
422628689310789632	N
426814670121365504	P
423518393631653888	P
431643709529010176	N
439849717971705857	NONE
428018632551976960	NONE
428613323525869568	P
425493117601472514	P
440220714063241217	NONE
432180674133364737	NONE
436003657750822912	N
432257826149240832	NONE
421154493602877441	P
439810966910287872	NONE
438146052256829440	P
422625337080426497	NONE
430567404242874368	NONE
416285299342204928	NONE
414515424105988096	N
437819540307582976	NONE
438134769012838401	P
423132884593963008	N
428650982075936768	P
438074618713096192	NONE
428335287551283200	NONE
427632935542325248	NONE
432761077684633600	N
416475225702690816	P
429484729000148992	N
439655084167671809	NONE
418825950030082049	NONE
423533798764974080	P
433757846228844544	P
435316240379166720	NONE
437310171421765632	NONE
439417646967447552	N
429123540952961024	NONE
432425072536465408	NONE
430097207107153920	NONE
428377693374013441	NONE
419002527388938241	NONE
434984299637374976	P
416802884475297792	NONE
419031490412822528	N
426364066949378048	N
432754746701541378	N
439847272554049537	P
418345233089167362	NONE
416813700712890368	P
436731399500881920	P
422849830180757504	N
430174059247050752	N
421816938176585728	N
419503020133462017	NONE
431877888443289600	P
412375254351101952	N
431436318350921729	NONE
420945923053596673	N
415724274096152576	N
420673986574311424	NONE
424729026955988993	NONE
420464664963604480	P
426717832655556608	P
430924558678245376	NONE
418186659998351360	NONE
422867976874774528	NONE
431630596645720065	NONE
414688511741018112	N
425743684412252160	NONE
432197653166710785	NONE
423133212307517440	NONE
417071703202623488	P
432918573422358528	NONE
435972735739510784	NONE
420413911058223104	NONE
398497990827974656	N
428270070918164480	N
440008636203421696	NONE
412781365625503745	N
427535603169624064	NONE
425677314194558976	P
425495370974519296	P
423602809842319360	P
422422570244136960	N
431616901102317568	NONE
422883502082637824	NONE
437433594747711488	NONE
436242493785403392	NONE
421486271249133568	N
432613839645839360	NONE
423327021624590336	N
425123316555190272	N
435077763448307712	P
437952870537629696	NONE
440218478541168640	P
425341851378274304	NONE
433749606799646720	NONE
425770635294302208	P
422302423261011969	P
422976025140535296	P
424574019283582976	NONE
434174909388836865	NONE
438530581052133376	N
434200005507686400	NONE
423227579877703680	P
436331150231863297	NONE
430890652264443904	NONE
429787689408532481	P
431237144515207169	NONE
429874246014083072	NONE
430490759804903424	NONE
428740905881718784	NONE
428328695829237760	NONE
421155482573611008	N
424720036872196096	N
432767958545211392	N
424225602774646784	NONE
420081470644838400	NONE
424717252126969856	P
420460310827253760	NONE
434545188304736256	NONE
432312374742114304	NONE
412375463370055680	N
417139653662093312	P
428027737316392960	NONE
435086362442600449	N
423477994854690817	N
421154352011546625	N
408788255920754688	P
426868590491336704	NONE
423178813472645120	NONE
432920420317020160	P
428018954934566912	P
426191277139709952	P
424717730709643264	N
433049585917767680	P
424359527882817536	NONE
424363094010122240	NONE
423526534092029952	NONE
437300413285400576	P
425320180068392960	N
426147259776901120	NONE
428740331295612928	N
434985168336470016	NONE
433825410887864320	P
425488277009727488	N
429320429409292288	P
425470367470084097	P
432572411519586304	P
437823115934961664	NONE
433843103401644032	P
438016616291237888	P
440219412314873857	P
427943259025842178	P
416015789641039872	NONE
437487457110462464	P
430496268658278401	P
409195243251068929	P
432761371290136576	NONE
429655372937175040	P
419501820004679682	N
422940771164360704	N
427544090880643073	P
435511087685849089	P
422999823294267392	P
434812727479910401	N
401929473219493888	N
427651903527194625	P
424482631711862784	P
431638658236420096	P
425486604686209024	NONE
418131729291816960	N
435976010077446144	NONE
425452598921924608	P
438123728803618816	NONE
418432088879026176	P
428039812138811392	NONE
432216986735501313	NONE
435323514678038528	P
427638265944883200	P
433441552698855425	NONE
439969113234890752	NONE
430153935563681793	NONE
436991209962078208	N
419000088992555008	P
425866423076810752	NONE
432029335948505088	NONE
430200322389061633	N
427619444693544960	P
432389337062199297	P
428032419334078464	NONE
421774543078686720	P
432584194162581504	P
435336151071600640	P
425723453346304000	P
431289956527398912	NONE
420599007052718080	P
422635336754139136	P
429122992925208576	NONE
424359898483146752	N
420083639221620736	NONE
418605179890450432	NONE
438119403490902016	NONE
435806322236215296	NONE
434984782397575168	NONE
425342796283654144	P
428676952233222144	P
431278243229216769	P
430744599447891969	N
423239371173531648	NONE
436745417926012928	P
436731599237832704	P
431618308354220033	NONE
422282443970707456	P
423995583301287937	N
403701677716275200	P
431627089251274752	NONE
417776871799926784	NONE
431294094149955584	N
431270559780200448	N
397511406955675648	NONE
420936742057689088	NONE
401482105160355840	P
420948008562212864	P
432337467891400704	NONE
428346251130597376	NONE
436963995811983360	NONE
432939386666102784	NONE
431631206317576192	NONE
435984576834306048	P
422905151603503105	NONE
436561214312030208	P
426763727224840192	NONE
425769457730846720	N
416393584087011328	NONE
418432931044917248	P
420948097770848257	P
417903680428326912	P
435641833415114752	NONE
434669049386004480	P
426187951375392768	P
435925033719173120	NONE
408674898182037504	NONE
440280676659494913	P
436719260962791424	P
418362925732995073	NONE
431252928092196864	NONE
436991883274121216	NONE
431629830598062081	NONE
422848166975635456	P
431686187875454976	N
413477680495869953	N
431880408276275200	NONE
435322727704973312	NONE
412357981884665856	NONE
436289595358326784	P
436287419642830849	P
414676633551785985	N
429758527209345025	N
424576440147800064	N
428354027017883648	NONE
421792080550039552	P
438553766996873216	N
428694600601964544	P
432571996585476096	P
428035554576322560	P
430493753615196160	NONE
438839985546883072	NONE
438790453790396416	NONE
436047463569313792	NONE
421005423735762944	NONE
428674929051975680	NONE
432645928999059457	P
414680833459355649	NONE
434979422123225088	NONE
434375067460313088	P
435334874157703169	NONE
420603479124475904	NONE
435966590287241216	NONE
427633875959820288	P
437649147768754176	N
440331069028433920	NONE
428394667701309440	NONE
420769805348515840	P
430557700078841856	P
425759262258642944	P
418964461437730816	NONE
431292515824992256	P
416483060498976768	NONE
419353674888925185	N
438144993581350912	P
436778928464609280	P
433845753308385280	NONE
432644744783462400	N
429867693118722049	NONE
419870829917110273	NONE
423517614183161856	P
431315082392264704	P
435586826246451200	P
424411848759582720	P
430133401371168768	P
413538534021021696	P
438119886213369856	NONE
432587304087982080	P
419004791222587392	NONE
435194333797441536	NONE
413008287458541568	P
420954483695173632	P
417362524720226304	NONE
422920704397283328	NONE
439654855695544320	NONE
430460565316571136	N
424368099110817792	NONE
423559291908272128	NONE
425081714252066816	N
431266733069205504	NONE
434776519114629121	NONE
427583070217064449	NONE
416050771881250816	NONE
422013575318630400	P
421904234557095936	NONE
424413651345219584	NONE
430156475843878913	NONE
432755559301795840	N
438119527239655425	NONE
430747837572214784	P
425477454690406400	NONE
427542977821421568	N
427854136147591168	P
438905909528363009	P
418988782294007808	P
422848966049284097	N
428391904418353152	NONE
425781377816993792	P
419518798564044800	NONE
422994441423433728	P
422475840312455169	P
435090584928149505	NONE
432607896417746945	N
438844883961266176	NONE
420952252199600128	NONE
415956837020618752	P
438905108156272640	N
422588528346689536	NONE
422938776122306560	P
428034045017350144	P
425862689873620992	NONE
416803873496387584	N
418511241376567296	NONE
432754548248035328	NONE
431945718454972416	NONE
436058916795867136	NONE
438365509453496320	P
436289379188088833	P
418331747890110464	P
418290118454038528	N
439064435185836032	N
439257760106962944	P
422289662112043009	P
432258685570535424	P
436241856456699904	NONE
413382478603120640	P
421723174619725824	NONE
423572975124639744	P
438494204902125568	NONE
418067833180782593	NONE
431430550251786240	NONE
427365102753300481	N
420443656814743552	NONE
437111897423216640	N
416002870643679232	N
436534611129016320	P
437826035841658880	NONE
416452237444263936	N
422771804344573952	NONE
426226296960462848	NONE
431687104637054976	P
427995564068708353	P
425108862178324480	NONE
430157274372247552	N
436319577102753792	NONE
428327324186980352	NONE
416497381694111744	P
436043620324352000	NONE
432744456450629633	NONE
419522674323238912	P
423326104548810753	NONE
436712118868381696	NONE
432611238724390913	NONE
437428843846975488	NONE
435098113431183360	N
436707778359332864	NONE
438125441975476224	P
426202542033211392	P
439417995094679552	NONE
436002232589250560	NONE
430574060590731264	NONE
422279677734948864	P
421484324823654400	N
435300468550430721	N
411961387699957760	P
432639073727946752	NONE
422288523060723712	P
438237768645234689	P
421149587168968704	N
431814024699727872	N
432571176439648256	P
436393391010500608	NONE
418074918123622400	NONE
420766675592413185	NONE
422134258367348736	NONE
435331393103491073	N
431204988396634113	P
428402561305935872	P
435879649671786497	P
428014069434421248	NONE
435198935963942912	NONE
420321347399479296	N
422208680096854016	NONE
439938580463357953	N
435513446122004480	N
425109636522319872	N
430574700129828864	N
434498942860939264	N
433654295372632065	NONE
422310990831566848	N
430496838446088192	P
439807496538968065	NONE
423545075625246720	NONE
433841770774794240	P
433098150463541249	N
416467687435698176	NONE
426627631027453952	P
427988437405138944	N
431879442416164864	NONE
425179762269487104	P
428356002631520258	NONE
431300677068136449	NONE
422721684681273344	NONE
425099218844266496	P
426961688005324801	P
436042148526317568	NONE
419003970221117441	NONE
416005928320643072	NONE
426189761322045440	N
425780369921552384	P
432614023264075777	N
412124998552145920	NONE
425483996504420352	P
438906589157019648	NONE
431980559842021376	N
420084066239533056	NONE
414176140383637504	NONE
428977049525829632	NONE
422194916014317568	P
422141066960068608	P
428305731129835520	N
431269583497232385	P
406539248838262784	P
422851448682987521	P
416494920988258304	P
432028752390791168	NONE
419008246850936832	NONE
427534834760556545	NONE
432028051258363904	N
440232049970929664	N
430386682857144320	P
417422200569085952	P
433666832843538433	NONE
422871189380288512	NONE
419003218790608896	N
439067249370886145	NONE
424759601930596352	N
398478268858261504	NONE
415934621818159105	NONE
434143600201318400	N
426846325280227328	P
425656249472925696	NONE
430763855124242432	NONE
420948550319472640	NONE
426189423990960129	P
415268608223105024	NONE
430057705810563072	P
416497248369770496	N
421454677687812096	N
429479332788977664	NONE
427604297702850560	P
432758202870927360	N
438119495614226432	NONE
435310591020769280	N
416336316641472512	NONE
439275534162223104	NONE
432802534533500928	NONE
423535069244833792	NONE
426851098842787840	P
416451344161976320	N
435890414583685121	P
419522043038547970	P
431185288715452416	NONE
434823578135982081	NONE
432181383855734784	NONE
438125690710269952	NONE
437519370940473345	NONE
432642913713930240	P
435333153238966273	NONE
420772908684701698	P
419004099296653312	P
438524226987778050	N
431277319206891520	P
417507041008046081	N
435886986193166337	N
417165915932094464	NONE
413158266336583680	N
436408866155155456	NONE
436767712107175936	P
424372429754859521	NONE
421413516218613760	NONE
432027498579107840	NONE
425146925222883328	P
432026905198346240	P
421678933856116737	N
428028109594431488	P
437659143487225856	P
429670749490536448	N
429845167269359616	N
432728750279495680	P
436288484278423552	NONE
435178684341686272	NONE
439425152863207424	NONE
437323660911603712	NONE
410915611435216896	NONE
423856001054674944	NONE
436652504881704960	NONE
439967752921419776	NONE
430225714143432704	NONE
431206679875551232	N
429875646118912000	NONE
422937248196067328	N
438378885877882880	NONE
430506685459734528	N
428355843805831169	NONE
425748486462521344	P
435992834726838273	NONE
430704213388046336	NONE
428303944331194368	NONE
428630610232348672	P
430490527713071104	NONE
426514295586029568	P
431205290394910720	NONE
433751441476292608	P
432227029862203393	NONE
440207087209947137	P
438556667114835968	NONE
433789540369580032	N
418557168158126080	N
427366155146108928	N
428015382939439104	P
428363130662440960	NONE
432610307446292481	N
422969311225860096	NONE
416450881861591040	NONE
435092007719952386	NONE
436414699110793217	P
431205832902971393	N
439066448086843393	NONE
416822829451976704	N
439661171260391424	NONE
438905475791212545	N
416277769555697664	P
430760917656039424	N
421351814802337792	P
419311858944720896	P
438121295029342209	P
423105686235406337	P
431669398961528833	N
428624702072832000	P
431249372698148865	NONE
436297729669484544	N
438867773796524032	N
417698016091725824	N
430149070913429506	NONE
434372007677816832	P
426380902692696064	P
434986175640514561	NONE
439421315817021440	P
419605909317246976	N
432200799783878656	NONE
421158261862060032	P
425320351791185921	N
436713572610342912	N
420320172843364352	P
434775606098530304	P
429802970193358848	NONE
431980827103072256	NONE
422281703994822656	N
432761120894365696	NONE
427367030761598977	P
431272656504356864	P
419002712659722241	P
428393059454177280	NONE
425447990346514433	P
430966020375724032	N
438003895931908096	NONE
431875065865445376	NONE
435943916546711552	NONE
437999289940209664	NONE
413155742774861824	P
432576086321291264	NONE
427557086235357184	P
428650452540862464	N
429476944690688000	NONE
434925543268438018	P
430767311306231808	N
435975552374038529	P
425149594956095489	N
422284958179135488	NONE
423275482998509568	NONE
420946985315627008	N
433764222908899328	NONE
436563695112445952	NONE
421301965432188928	NONE
436992478265106432	NONE
424803964924604416	NONE
422939634700521472	N
418202754616545280	NONE
430210439041925120	N
423326501270876161	P
436991989620690944	N
424270850171219968	P
422241613939630080	P
437658245058936833	NONE
432751822583787520	N
414675554978131968	N
433065830390038529	P
416469478399279104	P
434978783695630338	P
416283345056583680	NONE
415652450347909120	P
413463176521330688	P
428402396864061440	P
426849819877847042	N
434546163082346496	P
428015498102452224	P
429782243062472705	NONE
434055789766922240	N
418317731058810880	P
425744643246919680	NONE
435855944887459840	NONE
428030587794759681	P
432026604219293698	NONE
424984215138992128	P
432588609053401088	P
432611611606384640	NONE
428026136346759168	NONE
420026661078183936	N
432315429659213824	N
418327760138813441	NONE
432941037061812224	P
426930347305996288	N
423284120802689024	NONE
428741482150125568	NONE
428032901364457472	P
421498935216074752	N
432773242210615296	P
412277354971406336	NONE
434025266474532865	P
429877212569796608	NONE
425494045641560065	P
415947790926106624	N
416804277097480192	NONE
429790492432547841	NONE
422877345737760768	NONE
425108799557365760	N
430505481778372608	P
436190483908268032	N
426189985448873984	NONE
421454826531069952	N
425086255563427840	P
428659421015588864	P
432588316571996161	P
418592569602236416	NONE
433636034501308416	P
411488684567834624	P
417420834785878016	P
440251832917434369	N
426228096816013312	P
425759696008802304	N
437991333924319232	NONE
432766263450816513	NONE
434977112110276608	NONE
432571500592259072	P
437524244126130176	N
431878605732200448	NONE
417919087621074944	N
436562467850682368	P
417865041983971328	P
407731232374415362	N
435981802428063745	N
433753196977086465	N
420571827082366976	N
408033173553954816	N
428598287759708160	N
432164001016213505	N
430530745845559296	P
431563161368403968	P
427665098253926400	P
431253011709448192	N
432556230163189762	NONE
435454252417179648	N
427953239707754496	P
427340347472347136	NONE
425471399906394112	NONE
419010502669258752	NONE
425494580494995457	NONE
436042663695892480	P
438406066980679680	N
433095075032080384	N
416813396789440513	P
435974965431504896	N
432420020610543616	P
431564024195477504	P
415989586741846016	N
413015991279292416	P
425785161997770752	N
412480478344523776	NONE
432178449508073473	N
413531551624744960	P
419721937686757376	P
436222208130576385	NONE
418557121135783937	N
424585805257269248	P
428028760592375808	NONE
431270569862909952	P
437069724208209921	NONE
410913813639094272	NONE
425724330098835456	NONE
430056364350914560	P
422892335370752000	NONE
424961074933157888	P
438135365015052289	NONE
433441177216372736	P
436425640888131584	NONE
432812323640590336	NONE
419725234447470592	N
437016310988296192	P
415595225747161088	P
424694982046273536	N
414061655048192002	NONE
429709113103089664	NONE
416801717557006336	NONE
433655475050000384	P
418334461495750656	NONE
422866204710023168	P
422993859379879936	NONE
415257042585001984	N
432764345957613568	NONE
421197162530107392	NONE
426903785093337088	NONE
431270676461133825	NONE
436678086026096640	N
419623262541213696	NONE
432426689436467200	NONE
438545217348575232	N
424990164033601536	P
433075121759072257	N
427541679449452544	N
439249479942680576	NONE
432026786688286720	NONE
422853242700062720	NONE
413155394920263680	N
439836874564071424	P
415900649172111360	P
419377753025032192	NONE
412500887559348224	P
431313740043403264	NONE
422847558776410112	NONE
415276328657506304	P
437522288129224704	P
439245494355632128	NONE
434783264029429760	NONE
434048335637254145	NONE
423999254114234370	P
435192169763049472	NONE
423182395538698240	P
422285755738636288	P
428701017195032577	N
435335939204730880	N
438840338782752770	N
432751639657586688	NONE
432422758987743232	N
428009075993870336	N
423530409209516032	P
437514117683765248	P
431568561916485633	NONE
422877719777390592	N
422899664673710080	NONE
435190678176268288	P
418347147709255680	NONE
415696453105766400	N
425122700193845248	P
425825109371138048	NONE
424297339453337600	P
434180950553948160	NONE
440221262166491136	P
425699683613171712	P
433752465045864448	N
429864945136570369	N
424053389203238913	N
437512237830254592	NONE
437513782303027200	NONE
429362818584825857	NONE
435306768646680576	P
425478532320354304	N
431628266743410688	NONE
438533884582453248	NONE
421484393509572609	NONE
432568694485422080	NONE
431643077371899906	P
437137992763707393	P
430492269938880514	NONE
435806346701598720	P
435315282353999873	P
431473427501699072	NONE
437321630126047232	P
437320722180874240	NONE
